school_id,region,division,language,n_test_takers,english_mps,filipino_mps,numeracy_mps,mother_tongue_mps,overall_mps
123506,Region VIII,Samar (Western),Waray,5,61.77777777777778,71.55555555555557,53.0,53.77777777777778,61.16129032258065
123310,Region VIII,Samar (Western),Waray,4,53.333333333333336,67.77777777777777,67.5,58.888888888888886,60.96774193548387
123621,Region VIII,Samar (Western),Tagalog,7,60.63492063492063,63.17460317460317,56.42857142857143,,60.90909090909091
501370,Region VIII,Samar (Western),Waray,11,56.36363636363637,65.25252525252526,58.63636363636364,59.59595959595959,60.175953079178875
123307,Region VIII,Samar (Western),Waray,98,61.02040816326531,58.77551020408164,55.81632653061224,56.598639455782305,58.41342988808427
502428,Region VIII,Samar (Western),Waray,16,69.30555555555556,64.72222222222223,5.625,63.888888888888886,58.185483870967744
123486,Region VIII,Samar (Western),Tagalog,20,58.55555555555556,65.11111111111111,40.75,,58.0
123316,Region VIII,Samar (Western),Waray,9,41.23456790123457,43.95061728395062,73.88888888888889,81.72839506172839,57.992831541218635
123835,Region VIII,Samar (Western),Tagalog,3,53.333333333333336,59.25925925925927,65.0,,57.878787878787875
123304,Region VIII,Samar (Western),Waray,3,64.44444444444444,54.814814814814824,58.33333333333333,54.07407407407407,57.84946236559141
123348,Region VIII,Samar (Western),Waray,39,49.116809116809115,65.58404558404558,43.46153846153846,65.12820512820512,57.81637717121587
123750,Region VIII,Samar (Western),Waray,45,64.98765432098766,64.88888888888889,38.44444444444444,51.901234567901234,57.7347670250896
123560,Region VIII,Samar (Western),Waray,11,63.43434343434343,57.97979797979798,62.72727272727273,48.08080808080808,57.30205278592376
123482,Region VIII,Samar (Western),Waray,11,59.7979797979798,60.40404040404041,25.0,65.85858585858585,57.2434017595308
123969,Region VIII,Samar (Western),Waray,7,55.87301587301587,59.68253968253968,52.857142857142854,58.095238095238095,57.23502304147465
123746,Region VIII,Samar (Western),Waray,3,48.888888888888886,49.629629629629626,63.33333333333333,70.37037037037038,57.20430107526882
123550,Region VIII,Samar (Western),Waray,18,62.71604938271605,58.76543209876543,43.33333333333333,53.333333333333336,56.34408602150537
123527,Region VIII,Samar (Western),Tagalog,6,63.333333333333336,71.48148148148148,0.8333333333333333,,55.30303030303031
123440,Region VIII,Samar (Western),Waray,5,59.55555555555556,51.55555555555556,26.0,66.66666666666667,54.96774193548387
502442,Region VIII,Samar (Western),Tagalog,13,57.60683760683761,59.82905982905983,35.38461538461538,,54.47552447552447
123340,Region VIII,Samar (Western),Waray,13,50.940170940170944,67.6923076923077,42.30769230769231,46.666666666666664,53.44913151364764
123337,Region VIII,Samar (Western),Waray,8,63.333333333333336,46.666666666666664,35.0,58.333333333333336,53.38709677419355
123840,Region VIII,Samar (Western),Waray,3,50.370370370370374,56.29629629629629,43.33333333333333,57.77777777777778,53.33333333333334
123644,Region VIII,Samar (Western),Waray,10,56.22222222222222,57.55555555555556,34.0,51.77777777777778,52.45161290322581
123716,Region VIII,Samar (Western),Waray,26,50.5982905982906,50.34188034188034,40.96153846153846,57.77777777777778,51.36476426799007
123449,Region VIII,Samar (Western),Tagalog,9,49.382716049382715,60.24691358024691,33.333333333333336,,50.90909090909091
123978,Region VIII,Samar (Western),Waray,10,52.0,58.0,21.5,52.44444444444444,49.93548387096775
123443,Region VIII,Samar (Western),Waray,40,79.05555555555557,90.16666666666669,0.0,0.0555555555555555,49.145161290322584
193535,Region VIII,Samar (Western),Waray,7,56.507936507936506,57.46031746031746,25.0,42.857142857142854,48.755760368663594
123517,Region VIII,Samar (Western),Waray,14,50.7936507936508,53.17460317460317,18.928571428571427,52.22222222222222,47.78801843317972
123967,Region VIII,Samar (Western),Waray,13,46.495726495726494,50.085470085470085,39.61538461538462,47.52136752136752,46.94789081885856
123509,Region VIII,Samar (Western),Waray,31,54.91039426523297,47.81362007168458,26.935483870967737,43.15412186379928,45.82726326742976
123631,Region VIII,Samar (Western),Waray,10,43.77777777777778,46.44444444444444,31.5,46.888888888888886,43.87096774193548
123481,Region VIII,Samar (Western),Waray,13,36.75213675213676,47.350427350427346,29.230769230769223,54.01709401709401,43.87096774193548
123466,Region VIII,Samar (Western),Waray,12,35.0,42.407407407407405,37.916666666666664,46.48148148148149,40.86021505376345
123638,Region VIII,Samar (Western),Waray,5,66.22222222222223,73.33333333333333,0.0,0.0,40.516129032258064
123333,Region VIII,Samar (Western),Waray,13,38.63247863247863,44.78632478632478,26.538461538461537,43.07692307692307,40.14888337468983
193502,Region VIII,Samar (Western),Tagalog,5,38.666666666666664,38.22222222222222,47.0,,40.0
123322,Region VIII,Samar (Western),Waray,44,69.74747474747474,59.64646464646464,0.0,0.4545454545454546,37.69794721407624
123479,Region VIII,Samar (Western),Waray,16,65.55555555555556,64.02777777777777,0.0,0.1388888888888889,37.66129032258065
137209,Region VIII,Samar (Western),Tagalog,4,42.22222222222222,30.555555555555557,42.5,,37.5
502476,Region VIII,Samar (Western),Waray,18,41.48148148148148,42.592592592592595,22.22222222222222,34.19753086419753,37.204301075268816
123505,Region VIII,Samar (Western),Tagalog,20,49.666666666666664,39.44444444444444,1.75,,36.77272727272727
123323,Region VIII,Samar (Western),Waray,43,64.49612403100775,60.0,0.0,0.0516795865633075,36.159039759939986
123556,Region VIII,Samar (Western),Waray,25,59.55555555555556,54.4,0.0,0.4444444444444444,33.21290322580645
123450,Region VIII,Samar (Western),Waray,17,24.31372549019608,29.934640522875817,22.941176470588236,25.62091503267974,26.148007590132828
501923,Region VIII,Samar (Western),Waray,12,20.0,24.814814814814813,25.0,29.444444444444443,24.78494623655914
123542,Region VIII,Samar (Western),Waray,51,0.1742919389978213,0.6535947712418301,24.705882352941178,41.35076252723312,15.433270082226436
122045,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,15,100.0,100.0,100.0,88.88888888888889,96.7741935483871
122243,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,50,97.42222222222222,99.42222222222222,97.9,89.6,95.79354838709676
122072,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,18,97.40740740740742,94.19753086419752,93.61111111111111,88.0246913580247,93.26164874551972
122065,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,79,99.35302390998592,98.1153305203938,68.22784810126582,89.90154711673699,92.233564720294
122029,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,27,95.63786008230451,95.88477366255144,94.62962962962963,84.03292181069959,92.21027479091995
122089,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,11,90.1010101010101,94.34343434343434,93.63636363636364,91.11111111111111,92.08211143695014
122042,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,20,93.22222222222224,92.77777777777776,97.75,87.55555555555556,92.03225806451611
122026,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,91.45299145299144,94.52991452991454,99.6153846153846,86.32478632478633,91.9106699751861
192021,Region VIII,Southern Leyte,Waray,3,96.2962962962963,97.03703703703702,81.66666666666666,86.66666666666667,91.82795698924733
192019,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,14,96.34920634920634,94.12698412698413,91.42857142857142,84.76190476190477,91.70506912442396
192020,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,87.00854700854701,95.8974358974359,93.84615384615384,91.11111111111111,91.66253101736972
122104,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,16,93.05555555555556,88.33333333333333,99.0625,89.86111111111111,91.53225806451611
192011,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,92.34567901234568,93.58024691358024,88.33333333333334,88.88888888888889,91.18279569892474
122234,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,12,90.74074074074076,88.51851851851852,95.83333333333334,90.37037037037037,90.64516129032258
122090,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,21,92.6984126984127,89.73544973544973,98.57142857142858,84.86772486772486,90.3225806451613
122245,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,20,91.44444444444444,86.33333333333333,92.5,90.55555555555556,89.83870967741936
122039,Region VIII,Southern Leyte,Waray,14,93.17460317460318,94.28571428571428,78.92857142857143,86.82539682539682,89.81566820276498
122106,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,87.17948717948718,92.991452991453,96.92307692307692,85.64102564102564,89.6774193548387
122202,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,18,91.7283950617284,85.06172839506173,93.05555555555556,90.24691358024693,89.53405017921146
122038,Region VIII,Southern Leyte,Waray,16,92.77777777777776,93.05555555555556,76.25,88.19444444444444,89.39516129032258
122036,Region VIII,Southern Leyte,Waray,6,96.66666666666669,90.37037037037037,75.0,85.92592592592592,88.9247311827957
122232,Region VIII,Southern Leyte,Waray,5,92.0,94.66666666666669,77.0,84.8888888888889,88.7741935483871
122201,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,7,93.015873015873,89.84126984126985,87.14285714285714,83.49206349206348,88.57142857142857
122027,Region VIII,Southern Leyte,Waray,1,93.33333333333331,86.66666666666667,90.0,84.44444444444444,88.38709677419355
122067,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,93.58024691358024,89.38271604938271,68.88888888888889,90.61728395061728,88.31541218637993
122062,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,8,88.61111111111111,91.94444444444444,85.625,85.0,88.14516129032258
122049,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,29,90.42145593869732,91.95402298850576,95.51724137931032,78.39080459770115,88.03114571746384
122117,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,86.17283950617283,94.5679012345679,77.77777777777777,86.91358024691358,87.74193548387096
122047,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,7,91.74603174603176,95.87301587301587,67.14285714285714,82.85714285714286,87.1889400921659
122073,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,38,90.11695906432747,91.2280701754386,84.47368421052633,81.40350877192981,87.18166383701188
122115,Region VIII,Southern Leyte,Tagalog,7,83.17460317460318,88.25396825396825,90.0,,86.49350649350649
122025,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,15,90.51851851851852,92.44444444444444,70.66666666666666,83.4074074074074,86.45161290322581
122044,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,5,91.11111111111111,91.55555555555556,81.0,79.11111111111111,86.45161290322581
122050,Region VIII,Southern Leyte,Waray,9,88.39506172839506,92.59259259259258,70.55555555555556,85.4320987654321,86.45161290322581
122031,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,47,90.96926713947992,94.04255319148936,71.80851063829788,80.18912529550826,86.25943719972547
122075,Region VIII,Southern Leyte,Waray,3,94.07407407407408,91.11111111111111,61.66666666666667,84.44444444444444,86.23655913978494
122023,Region VIII,Southern Leyte,Waray,11,85.05050505050505,89.29292929292929,88.18181818181819,83.23232323232324,86.158357771261
192031,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,10,85.77777777777777,91.55555555555556,86.99999999999999,80.22222222222223,86.00000000000001
192018,Region VIII,Southern Leyte,Waray,14,87.3015873015873,84.6031746031746,90.0,84.12698412698411,85.9447004608295
122198,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,24,83.7037037037037,87.03703703703704,90.625,83.98148148148148,85.64516129032258
122077,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,21,86.87830687830689,87.3015873015873,87.85714285714286,80.74074074074075,85.34562211981566
122032,Region VIII,Southern Leyte,Waray,13,87.35042735042734,90.94017094017092,69.61538461538461,83.76068376068376,85.06203473945409
122108,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,72.99145299145299,88.37606837606837,98.07692307692308,88.03418803418803,85.06203473945409
122248,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,16,75.83333333333333,91.52777777777776,99.375,78.88888888888889,84.31451612903226
122040,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,31,88.74551971326166,89.17562724014338,76.12903225806453,78.49462365591397,84.26638917793964
122111,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,69,79.90338164251209,86.08695652173914,84.4927536231884,86.44122383252818,84.18887330528284
122024,Region VIII,Southern Leyte,Waray,8,86.38888888888889,87.5,66.875,85.55555555555556,83.95161290322581
122237,Region VIII,Southern Leyte,Waray,100,88.22222222222223,85.8,69.5,83.8,83.81935483870967
192001,Region VIII,Southern Leyte,Waray,7,85.07936507936508,89.52380952380952,65.0,84.12698412698411,83.50230414746542
122223,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,35,92.1904761904762,77.26984126984128,88.85714285714286,78.60317460317461,83.48387096774194
122035,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,7,84.12698412698411,87.3015873015873,93.57142857142858,74.28571428571429,83.41013824884791
122203,Region VIII,Southern Leyte,Waray,1,91.11111111111111,82.22222222222223,75.0,80.0,83.2258064516129
502441,Region VIII,Southern Leyte,Waray,8,88.61111111111111,88.33333333333333,60.0,81.94444444444444,82.90322580645162
192008,Region VIII,Southern Leyte,Waray,6,82.96296296296296,87.03703703703704,69.16666666666667,84.07407407407408,82.68817204301075
122217,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,82.9059829059829,82.56410256410255,91.15384615384616,78.63247863247864,82.63027295285359
122051,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,10,88.0,75.33333333333333,87.5,81.77777777777777,82.45161290322581
122188,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,22,92.32323232323232,85.25252525252526,86.5909090909091,67.77777777777777,82.40469208211144
122063,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,30,79.03703703703704,87.25925925925925,90.66666666666666,76.5185185185185,82.19354838709677
122098,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,27,83.20987654320987,83.1275720164609,90.1851851851852,75.80246913580247,81.93548387096774
122178,Region VIII,Southern Leyte,Waray,17,84.9673202614379,81.83006535947712,65.29411764705881,84.57516339869281,81.40417457305503
122200,Region VIII,Southern Leyte,Waray,6,88.51851851851852,86.2962962962963,67.5,75.55555555555556,81.3978494623656
122028,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,40,83.05555555555556,82.77777777777777,94.625,72.05555555555554,81.2741935483871
122076,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,8,78.88888888888889,84.72222222222223,88.125,76.66666666666667,81.12903225806451
122253,Region VIII,Southern Leyte,Waray,16,80.13888888888889,87.77777777777777,71.25,77.91666666666667,80.56451612903226
122250,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,20,77.0,79.77777777777777,87.75,81.66666666666667,80.54838709677419
122069,Region VIII,Southern Leyte,Waray,8,90.55555555555556,81.38888888888889,59.375,78.33333333333333,80.3225806451613
122199,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,83.58974358974359,84.27350427350426,52.30769230769231,85.12820512820512,80.1985111662531
122238,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,20,83.99999999999999,79.55555555555554,78.5,77.44444444444444,80.09677419354838
122247,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,12,80.92592592592592,76.2962962962963,90.83333333333334,77.77777777777777,79.94623655913979
122214,Region VIII,Southern Leyte,Waray,12,90.74074074074076,82.77777777777777,55.41666666666667,75.92592592592592,79.56989247311827
122240,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,39,74.1880341880342,91.45299145299144,78.71794871794872,73.16239316239316,79.48717948717949
122037,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,15,85.03703703703704,77.03703703703704,93.66666666666669,69.92592592592592,79.44086021505376
122191,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,25,79.28888888888889,77.06666666666666,87.20000000000002,78.13333333333333,79.32903225806452
122068,Region VIII,Southern Leyte,Tagalog,12,95.0,97.22222222222224,2.916666666666667,,79.16666666666666
122071,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,51,80.26143790849673,81.87363834422658,81.8627450980392,73.98692810457517,79.1144845034788
122233,Region VIII,Southern Leyte,Waray,3,75.55555555555556,80.74074074074075,75.0,80.74074074074075,78.49462365591398
122242,Region VIII,Southern Leyte,Waray,7,75.87301587301589,79.68253968253967,72.14285714285714,82.53968253968254,78.4331797235023
122066,Region VIII,Southern Leyte,Waray,10,82.44444444444444,81.77777777777777,62.5,77.33333333333333,78.19354838709677
133986,Region VIII,Southern Leyte,Waray,7,93.96825396825396,82.53968253968254,59.28571428571429,66.34920634920636,78.15668202764977
122212,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,30,85.18518518518519,77.70370370370371,66.5,76.74074074074073,78.15053763440861
122182,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,17,87.97385620915033,76.47058823529413,78.82352941176471,69.54248366013073,78.10246679316889
122211,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,79.50617283950618,82.96296296296296,67.77777777777777,75.55555555555556,77.8494623655914
122048,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,17,80.7843137254902,84.83660130718955,72.64705882352942,69.93464052287581,77.76091081593928
122249,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,23,73.6231884057971,77.29468599033815,84.78260869565216,77.97101449275364,77.3913043478261
122255,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,85.12820512820512,78.97435897435898,78.84615384615384,66.4957264957265,77.12158808933002
192006,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,21,82.85714285714286,75.66137566137567,68.33333333333333,76.6137566137566,77.08141321044548
122208,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,4,70.55555555555556,85.55555555555556,70.0,76.11111111111111,76.45161290322581
122246,Region VIII,Southern Leyte,Waray,3,82.22222222222223,77.77777777777777,61.66666666666667,75.55555555555556,76.34408602150536
122209,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,17,84.57516339869281,69.15032679738562,77.64705882352942,72.6797385620915,75.74952561669828
122070,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,10,82.0,74.66666666666667,81.0,68.22222222222223,75.74193548387096
122064,Region VIII,Southern Leyte,Waray,8,81.94444444444444,71.94444444444444,73.125,73.88888888888889,75.56451612903226
122183,Region VIII,Southern Leyte,Waray,13,88.2051282051282,68.03418803418805,62.69230769230769,75.8974358974359,75.48387096774194
122184,Region VIII,Southern Leyte,Waray,17,80.7843137254902,81.83006535947712,64.41176470588235,68.10457516339869,75.29411764705883
122213,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,37,81.14114114114115,68.10810810810811,79.32432432432432,71.83183183183183,74.4202266782912
122043,Region VIII,Southern Leyte,Waray,7,80.95238095238096,73.96825396825396,65.0,71.42857142857143,74.10138248847926
122033,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,89.62962962962963,84.69135802469137,65.0,51.85185185185185,74.05017921146953
122179,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,19,80.8187134502924,85.14619883040936,59.73684210526316,61.05263157894737,73.616298811545
122194,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,18,77.28395061728395,74.69135802469137,80.27777777777779,63.95061728395062,73.04659498207886
501048,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,15,68.2962962962963,83.7037037037037,75.66666666666666,64.74074074074075,72.68817204301077
122216,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,11,75.35353535353535,70.1010101010101,66.36363636363636,75.35353535353535,72.66862170087977
122256,Region VIII,Southern Leyte,Tagalog,10,87.11111111111111,85.1111111111111,10.5,,72.36363636363636
122230,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,33,75.48821548821549,67.67676767676768,80.6060606060606,68.41750841750842,71.8279569892473
122254,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,7,72.38095238095238,73.65079365079366,56.42857142857143,73.01587301587301,70.87557603686636
122221,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,73.08641975308642,72.8395061728395,75.55555555555556,64.44444444444444,70.82437275985663
122207,Region VIII,Southern Leyte,Waray,10,78.22222222222223,74.44444444444444,69.5,57.55555555555556,70.0
122030,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,71,68.41940532081377,66.32237871674492,88.16901408450704,67.16744913928012,69.99545661063154
122252,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,106,72.26415094339622,70.58700209643605,63.490566037735846,69.53878406708596,69.85392574558733
122236,Region VIII,Southern Leyte,Waray,20,58.333333333333336,77.11111111111111,62.0,74.8888888888889,69.06451612903226
122186,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,18,74.44444444444444,76.2962962962963,46.94444444444444,64.44444444444444,68.5304659498208
122231,Region VIII,Southern Leyte,Tagalog,23,80.57971014492753,81.54589371980677,8.695652173913043,,67.90513833992095
122235,Region VIII,Southern Leyte,Tagalog,34,80.26143790849673,84.31372549019608,2.2058823529411766,,67.72727272727273
122205,Region VIII,Southern Leyte,Waray,2,67.77777777777777,75.55555555555556,55.0,64.44444444444444,67.41935483870968
122034,Region VIII,Southern Leyte,Waray,5,75.1111111111111,72.0,58.0,59.111111111111114,67.35483870967742
122225,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,12,77.4074074074074,71.85185185185186,60.0,51.666666666666664,66.0752688172043
122193,Region VIII,Southern Leyte,Tagalog,9,80.49382716049382,78.76543209876543,0.5555555555555556,,65.25252525252525
122204,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,20,74.22222222222223,68.66666666666667,53.75,53.55555555555556,63.96774193548387
122074,Region VIII,Southern Leyte,Waray,17,75.29411764705883,66.66666666666667,42.352941176470594,49.28104575163398,60.98671726755219
122041,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,9,57.037037037037045,55.308641975308646,55.55555555555556,67.4074074074074,59.354838709677416
122189,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,50,69.95555555555555,61.28888888888889,37.5,55.46666666666667,59.04516129032258
122195,Region VIII,Southern Leyte,Tagalog,42,75.02645502645503,68.35978835978835,1.6666666666666663,,58.961038961038966
122185,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,81,65.81618655692729,60.35665294924554,35.74074074074074,59.53360768175583,58.52648347272003
122181,Region VIII,Southern Leyte,Waray,1,66.66666666666667,57.77777777777778,40.0,51.111111111111114,56.12903225806452
122196,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,15,58.07407407407408,63.40740740740741,34.66666666666667,56.29629629629629,56.08602150537635
122251,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,35,61.333333333333336,60.44444444444444,33.142857142857146,53.52380952380952,55.170506912442406
122215,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,39,53.9031339031339,60.45584045584045,38.46153846153847,54.07407407407407,53.862696443341605
122197,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,16,65.97222222222223,47.77777777777778,47.1875,47.5,52.903225806451616
122226,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,10,56.44444444444444,52.888888888888886,31.0,54.888888888888886,51.677419354838705
122192,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,13,47.52136752136752,48.37606837606838,42.69230769230769,62.73504273504273,51.563275434243174
122190,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,23,56.23188405797101,51.8840579710145,40.65217391304348,45.21739130434783,49.761570827489486
122187,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,16,48.05555555555556,51.80555555555556,33.125,48.19444444444444,47.25806451612903
122206,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,11,54.343434343434346,54.343434343434346,28.636363636363637,41.21212121212122,47.214076246334315
122114,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,30,57.25925925925925,48.22222222222222,25.499999999999996,41.55555555555556,45.97849462365592
122210,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,70,49.841269841269835,47.333333333333336,28.571428571428573,42.73015873015873,44.304147465437794
122180,Region VIII,Southern Leyte,Sinugbuanong Binisaya/Cebuano,19,46.432748538011694,42.22222222222222,29.73684210526316,39.41520467836257,41.018675721561976
124257,Region VIII,Tacloban City,Waray,54,90.65843621399176,92.42798353909464,86.11111111111111,90.04115226337449,90.40621266427718
124254,Region VIII,Tacloban City,Waray,39,88.88888888888889,90.14245014245014,85.38461538461539,88.94586894586895,88.81720430107526
124238,Region VIII,Tacloban City,Waray,23,88.40579710144927,91.59420289855072,82.82608695652173,87.92270531400966,88.47124824684431
124227,Region VIII,Tacloban City,Waray,79,91.50492264416314,89.19831223628692,82.65822784810126,86.91983122362869,88.36259697835852
124256,Region VIII,Tacloban City,Waray,51,93.11546840958606,88.40958605664487,80.19607843137256,82.39651416122004,86.97027197975966
124236,Region VIII,Tacloban City,Waray,36,88.08641975308642,84.75308641975309,84.44444444444444,83.08641975308642,85.19713261648745
124244,Region VIII,Tacloban City,Waray,26,88.80341880341881,86.23931623931624,78.65384615384616,82.56410256410255,84.93796526054591
124241,Region VIII,Tacloban City,Waray,18,77.28395061728395,91.35802469135804,71.11111111111111,89.13580246913581,84.01433691756273
124224,Region VIII,Tacloban City,Waray,49,88.9795918367347,79.9546485260771,87.85714285714286,81.13378684807256,83.93680052666228
124260,Region VIII,Tacloban City,Waray,39,93.84615384615388,84.38746438746438,50.8974358974359,80.62678062678063,81.7204301075269
124251,Region VIII,Tacloban City,Waray,18,82.8395061728395,82.09876543209876,74.44444444444444,75.80246913580247,79.49820788530467
195001,Region VIII,Tacloban City,Waray,51,79.95642701525054,82.26579520697169,65.98039215686273,78.34422657952071,78.35547122074637
124233,Region VIII,Tacloban City,Waray,29,81.37931034482759,83.83141762452108,41.37931034482759,83.2183908045977,77.46384872080088
124250,Region VIII,Tacloban City,Waray,73,83.01369863013699,78.02130898021308,64.17808219178082,76.52968036529681,77.2514361467079
124243,Region VIII,Tacloban City,Waray,38,84.7953216374269,83.74269005847952,63.55263157894738,67.77777777777777,76.8081494057725
124231,Region VIII,Tacloban City,Waray,26,80.08547008547008,75.21367521367522,55.57692307692307,75.98290598290599,74.31761786600497
124240,Region VIII,Tacloban City,Waray,45,78.5679012345679,76.79012345679013,49.333333333333336,72.64197530864197,72.55913978494624
500490,Region VIII,Tacloban City,Waray,21,68.35978835978835,73.65079365079366,60.23809523809524,72.91005291005291,70.1689708141321
124235,Region VIII,Tacloban City,Waray,25,78.31111111111112,76.26666666666667,39.0,69.68888888888888,70.14193548387097
124242,Region VIII,Tacloban City,Waray,23,63.28502415458938,72.3671497584541,67.17391304347827,72.27053140096618,69.03225806451613
124259,Region VIII,Tacloban City,Waray,25,72.08888888888889,75.37777777777778,46.2,67.55555555555556,68.38709677419355
124245,Region VIII,Tacloban City,Waray,42,70.1058201058201,72.32804232804233,43.80952380952381,72.22222222222223,67.97235023041475
124239,Region VIII,Tacloban City,Waray,57,63.39181286549707,58.51851851851851,82.28070175438596,73.52826510721248,67.35710243350312
124225,Region VIII,Tacloban City,Waray,69,73.94524959742351,67.98711755233495,58.98550724637681,60.38647342995169,66.3487611033193
124228,Region VIII,Tacloban City,Waray,38,73.45029239766083,71.57894736842104,33.81578947368421,66.95906432748538,65.90831918505943
